MedidasCCVStatusId,SensorCCVId,VehicleTypeId,Timestamp,Fluxo,Velocidade,EstadodeTrafego,OriginalTimestamp
892790857,10000028,3,2023-02-10 12:45:00,4,NULL,NULL,2023-02-10 12:45:00
892790858,10000028,4,2023-02-10 12:45:00,229,NULL,NULL,2023-02-10 12:45:00
892790859,10000028,5,2023-02-10 12:45:00,24,NULL,NULL,2023-02-10 12:45:00
892790860,10000028,6,2023-02-10 12:45:00,0,NULL,NULL,2023-02-10 12:45:00
892810185,10000028,6,2023-02-10 12:50:00,0,NULL,NULL,2023-02-10 12:50:00
892810184,10000028,5,2023-02-10 12:50:00,27,NULL,NULL,2023-02-10 12:50:00
892810104,10000028,4,2023-02-10 12:50:00,292,NULL,NULL,2023-02-10 12:50:00
892805092,10000028,3,2023-02-10 12:50:00,5,NULL,NULL,2023-02-10 12:50:00
892866244,10000028,4,2023-02-10 12:55:00,260,NULL,NULL,2023-02-10 12:55:00
892866243,10000028,3,2023-02-10 12:55:00,1,NULL,NULL,2023-02-10 12:55:00
892866246,10000028,6,2023-02-10 12:55:00,0,NULL,NULL,2023-02-10 12:55:00
892866245,10000028,5,2023-02-10 12:55:00,10,NULL,NULL,2023-02-10 12:55:00
892872034,10000028,3,2023-02-10 13:00:00,3,NULL,NULL,2023-02-10 13:00:00
892872035,10000028,4,2023-02-10 13:00:00,231,NULL,NULL,2023-02-10 13:00:00
892872036,10000028,5,2023-02-10 13:00:00,21,NULL,NULL,2023-02-10 13:00:00
892872037,10000028,6,2023-02-10 13:00:00,1,NULL,NULL,2023-02-10 13:00:00
892877955,10000028,4,2023-02-10 13:05:00,314,NULL,NULL,2023-02-10 13:05:00
892877957,10000028,6,2023-02-10 13:05:00,1,NULL,NULL,2023-02-10 13:05:00
892877956,10000028,5,2023-02-10 13:05:00,19,NULL,NULL,2023-02-10 13:05:00
892877954,10000028,3,2023-02-10 13:05:00,3,NULL,NULL,2023-02-10 13:05:00
892882634,10000028,3,2023-02-10 13:10:00,3,NULL,NULL,2023-02-10 13:10:00
892882637,10000028,6,2023-02-10 13:10:00,1,NULL,NULL,2023-02-10 13:10:00
892882635,10000028,4,2023-02-10 13:10:00,277,NULL,NULL,2023-02-10 13:10:00
892882636,10000028,5,2023-02-10 13:10:00,20,NULL,NULL,2023-02-10 13:10:00
892888131,10000028,3,2023-02-10 13:15:00,3,NULL,NULL,2023-02-10 13:15:00
892888132,10000028,4,2023-02-10 13:15:00,305,NULL,NULL,2023-02-10 13:15:00
892888133,10000028,5,2023-02-10 13:15:00,19,NULL,NULL,2023-02-10 13:15:00
892888134,10000028,6,2023-02-10 13:15:00,1,NULL,NULL,2023-02-10 13:15:00
892892532,10000028,3,2023-02-10 13:20:00,8,NULL,NULL,2023-02-10 13:20:00
892892533,10000028,4,2023-02-10 13:20:00,309,NULL,NULL,2023-02-10 13:20:00
892892535,10000028,6,2023-02-10 13:20:00,0,NULL,NULL,2023-02-10 13:20:00
892892534,10000028,5,2023-02-10 13:20:00,21,NULL,NULL,2023-02-10 13:20:00
892896790,10000028,3,2023-02-10 13:25:00,4,NULL,NULL,2023-02-10 13:25:00
892897585,10000028,4,2023-02-10 13:25:00,290,NULL,NULL,2023-02-10 13:25:00
892897586,10000028,6,2023-02-10 13:25:00,1,NULL,NULL,2023-02-10 13:25:00
892895702,10000028,5,2023-02-10 13:25:00,22,NULL,NULL,2023-02-10 13:25:00
892901596,10000028,3,2023-02-10 13:30:00,8,NULL,NULL,2023-02-10 13:30:00
892901597,10000028,4,2023-02-10 13:30:00,367,NULL,NULL,2023-02-10 13:30:00
892901598,10000028,5,2023-02-10 13:30:00,14,NULL,NULL,2023-02-10 13:30:00
892901599,10000028,6,2023-02-10 13:30:00,0,NULL,NULL,2023-02-10 13:30:00
892907800,10000028,3,2023-02-10 13:35:00,3,NULL,NULL,2023-02-10 13:35:00
892907801,10000028,4,2023-02-10 13:35:00,330,NULL,NULL,2023-02-10 13:35:00
892907802,10000028,5,2023-02-10 13:35:00,25,NULL,NULL,2023-02-10 13:35:00
892907803,10000028,6,2023-02-10 13:35:00,1,NULL,NULL,2023-02-10 13:35:00
892911601,10000028,5,2023-02-10 13:40:00,24,NULL,NULL,2023-02-10 13:40:00
892911600,10000028,4,2023-02-10 13:40:00,328,NULL,NULL,2023-02-10 13:40:00
892911599,10000028,3,2023-02-10 13:40:00,4,NULL,NULL,2023-02-10 13:40:00
892911602,10000028,6,2023-02-10 13:40:00,3,NULL,NULL,2023-02-10 13:40:00
892916145,10000028,3,2023-02-10 13:45:00,0,NULL,NULL,2023-02-10 13:45:00
892916148,10000028,6,2023-02-10 13:45:00,2,NULL,NULL,2023-02-10 13:45:00
892916147,10000028,5,2023-02-10 13:45:00,16,NULL,NULL,2023-02-10 13:45:00
892916146,10000028,4,2023-02-10 13:45:00,371,NULL,NULL,2023-02-10 13:45:00
892927792,10000028,3,2023-02-10 13:50:00,3,NULL,NULL,2023-02-10 13:50:00
892929569,10000028,4,2023-02-10 13:50:00,351,NULL,NULL,2023-02-10 13:50:00
892929570,10000028,5,2023-02-10 13:50:00,24,NULL,NULL,2023-02-10 13:50:00
892929571,10000028,6,2023-02-10 13:50:00,1,NULL,NULL,2023-02-10 13:50:00
892962350,10000028,4,2023-02-10 13:55:00,338,NULL,NULL,2023-02-10 13:55:00
892962349,10000028,3,2023-02-10 13:55:00,3,NULL,NULL,2023-02-10 13:55:00
892958387,10000028,6,2023-02-10 13:55:00,0,NULL,NULL,2023-02-10 13:55:00
892962351,10000028,5,2023-02-10 13:55:00,18,NULL,NULL,2023-02-10 13:55:00
892967749,10000028,6,2023-02-10 14:00:00,1,NULL,NULL,2023-02-10 14:00:00
892967748,10000028,5,2023-02-10 14:00:00,23,NULL,NULL,2023-02-10 14:00:00
892967746,10000028,3,2023-02-10 14:00:00,1,NULL,NULL,2023-02-10 14:00:00
892967747,10000028,4,2023-02-10 14:00:00,361,NULL,NULL,2023-02-10 14:00:00
892972845,10000028,5,2023-02-10 14:05:00,27,NULL,NULL,2023-02-10 14:05:00
892974727,10000028,6,2023-02-10 14:05:00,2,NULL,NULL,2023-02-10 14:05:00
892974556,10000028,4,2023-02-10 14:05:00,348,NULL,NULL,2023-02-10 14:05:00
892972844,10000028,3,2023-02-10 14:05:00,7,NULL,NULL,2023-02-10 14:05:00
892979794,10000028,4,2023-02-10 14:10:00,358,NULL,NULL,2023-02-10 14:10:00
892979795,10000028,5,2023-02-10 14:10:00,22,NULL,NULL,2023-02-10 14:10:00
892979796,10000028,6,2023-02-10 14:10:00,0,NULL,NULL,2023-02-10 14:10:00
892979793,10000028,3,2023-02-10 14:10:00,1,NULL,NULL,2023-02-10 14:10:00
892984109,10000028,3,2023-02-10 14:15:00,4,NULL,NULL,2023-02-10 14:15:00
892984110,10000028,4,2023-02-10 14:15:00,335,NULL,NULL,2023-02-10 14:15:00
892984111,10000028,5,2023-02-10 14:15:00,26,NULL,NULL,2023-02-10 14:15:00
892984112,10000028,6,2023-02-10 14:15:00,1,NULL,NULL,2023-02-10 14:15:00
892988703,10000028,5,2023-02-10 14:20:00,22,NULL,NULL,2023-02-10 14:20:00
892988702,10000028,4,2023-02-10 14:20:00,325,NULL,NULL,2023-02-10 14:20:00
892988701,10000028,3,2023-02-10 14:20:00,6,NULL,NULL,2023-02-10 14:20:00
892988704,10000028,6,2023-02-10 14:20:00,2,NULL,NULL,2023-02-10 14:20:00
892992436,10000028,5,2023-02-10 14:25:00,26,NULL,NULL,2023-02-10 14:25:00
892994591,10000028,4,2023-02-10 14:25:00,355,NULL,NULL,2023-02-10 14:25:00
892994911,10000028,3,2023-02-10 14:25:00,4,NULL,NULL,2023-02-10 14:25:00
892994592,10000028,6,2023-02-10 14:25:00,3,NULL,NULL,2023-02-10 14:25:00
892998876,10000028,3,2023-02-10 14:30:00,9,NULL,NULL,2023-02-10 14:30:00
892998877,10000028,4,2023-02-10 14:30:00,383,NULL,NULL,2023-02-10 14:30:00
892998878,10000028,5,2023-02-10 14:30:00,21,NULL,NULL,2023-02-10 14:30:00
892998879,10000028,6,2023-02-10 14:30:00,1,NULL,NULL,2023-02-10 14:30:00
893002403,10000028,4,2023-02-10 14:35:00,348,NULL,NULL,2023-02-10 14:35:00
893002402,10000028,3,2023-02-10 14:35:00,8,NULL,NULL,2023-02-10 14:35:00
893002405,10000028,6,2023-02-10 14:35:00,2,NULL,NULL,2023-02-10 14:35:00
893002404,10000028,5,2023-02-10 14:35:00,24,NULL,NULL,2023-02-10 14:35:00
893007815,10000028,3,2023-02-10 14:40:00,3,NULL,NULL,2023-02-10 14:40:00
893007816,10000028,4,2023-02-10 14:40:00,247,NULL,NULL,2023-02-10 14:40:00
893007817,10000028,5,2023-02-10 14:40:00,23,NULL,NULL,2023-02-10 14:40:00
893007818,10000028,6,2023-02-10 14:40:00,0,NULL,NULL,2023-02-10 14:40:00
893013347,10000028,3,2023-02-10 14:45:00,1,NULL,NULL,2023-02-10 14:45:00
893013348,10000028,4,2023-02-10 14:45:00,213,NULL,NULL,2023-02-10 14:45:00
893013349,10000028,5,2023-02-10 14:45:00,12,NULL,NULL,2023-02-10 14:45:00
893013350,10000028,6,2023-02-10 14:45:00,1,NULL,NULL,2023-02-10 14:45:00
893018700,10000028,4,2023-02-10 14:50:00,197,NULL,NULL,2023-02-10 14:50:00
893018701,10000028,6,2023-02-10 14:50:00,0,NULL,NULL,2023-02-10 14:50:00
893023538,10000028,3,2023-02-10 14:50:00,1,NULL,NULL,2023-02-10 14:50:00
893023539,10000028,5,2023-02-10 14:50:00,12,NULL,NULL,2023-02-10 14:50:00
893029699,10000028,4,2023-02-10 14:55:00,193,NULL,NULL,2023-02-10 14:55:00
893029700,10000028,6,2023-02-10 14:55:00,0,NULL,NULL,2023-02-10 14:55:00
893032196,10000028,5,2023-02-10 14:55:00,11,NULL,NULL,2023-02-10 14:55:00
893032195,10000028,3,2023-02-10 14:55:00,0,NULL,NULL,2023-02-10 14:55:00
893038221,10000028,6,2023-02-10 15:00:00,2,NULL,NULL,2023-02-10 15:00:00
893038219,10000028,4,2023-02-10 15:00:00,199,NULL,NULL,2023-02-10 15:00:00
893038218,10000028,3,2023-02-10 15:00:00,0,NULL,NULL,2023-02-10 15:00:00
893038220,10000028,5,2023-02-10 15:00:00,8,NULL,NULL,2023-02-10 15:00:00
893043556,10000028,6,2023-02-10 15:05:00,0,NULL,NULL,2023-02-10 15:05:00
893043555,10000028,5,2023-02-10 15:05:00,18,NULL,NULL,2023-02-10 15:05:00
893043554,10000028,4,2023-02-10 15:05:00,272,NULL,NULL,2023-02-10 15:05:00
893043553,10000028,3,2023-02-10 15:05:00,4,NULL,NULL,2023-02-10 15:05:00
893048108,10000028,6,2023-02-10 15:10:00,2,NULL,NULL,2023-02-10 15:10:00
893048107,10000028,5,2023-02-10 15:10:00,24,NULL,NULL,2023-02-10 15:10:00
893048106,10000028,4,2023-02-10 15:10:00,345,NULL,NULL,2023-02-10 15:10:00
893048105,10000028,3,2023-02-10 15:10:00,0,NULL,NULL,2023-02-10 15:10:00
893052694,10000028,5,2023-02-10 15:15:00,29,NULL,NULL,2023-02-10 15:15:00
893052692,10000028,3,2023-02-10 15:15:00,0,NULL,NULL,2023-02-10 15:15:00
893052693,10000028,4,2023-02-10 15:15:00,259,NULL,NULL,2023-02-10 15:15:00
893052695,10000028,6,2023-02-10 15:15:00,0,NULL,NULL,2023-02-10 15:15:00
893058031,10000028,5,2023-02-10 15:20:00,23,NULL,NULL,2023-02-10 15:20:00
893058032,10000028,6,2023-02-10 15:20:00,1,NULL,NULL,2023-02-10 15:20:00
893058030,10000028,4,2023-02-10 15:20:00,315,NULL,NULL,2023-02-10 15:20:00
893058029,10000028,3,2023-02-10 15:20:00,1,NULL,NULL,2023-02-10 15:20:00
893062399,10000028,6,2023-02-10 15:25:00,2,NULL,NULL,2023-02-10 15:25:00
893062398,10000028,5,2023-02-10 15:25:00,24,NULL,NULL,2023-02-10 15:25:00
893062396,10000028,3,2023-02-10 15:25:00,4,NULL,NULL,2023-02-10 15:25:00
893062397,10000028,4,2023-02-10 15:25:00,350,NULL,NULL,2023-02-10 15:25:00
893067233,10000028,6,2023-02-10 15:30:00,0,NULL,NULL,2023-02-10 15:30:00
893067232,10000028,5,2023-02-10 15:30:00,34,NULL,NULL,2023-02-10 15:30:00
893067231,10000028,4,2023-02-10 15:30:00,328,NULL,NULL,2023-02-10 15:30:00
893067230,10000028,3,2023-02-10 15:30:00,0,NULL,NULL,2023-02-10 15:30:00
893072075,10000028,6,2023-02-10 15:35:00,0,NULL,NULL,2023-02-10 15:35:00
893072072,10000028,3,2023-02-10 15:35:00,1,NULL,NULL,2023-02-10 15:35:00
893072073,10000028,4,2023-02-10 15:35:00,283,NULL,NULL,2023-02-10 15:35:00
893072074,10000028,5,2023-02-10 15:35:00,17,NULL,NULL,2023-02-10 15:35:00
893077674,10000028,4,2023-02-10 15:40:00,223,NULL,NULL,2023-02-10 15:40:00
893077676,10000028,6,2023-02-10 15:40:00,3,NULL,NULL,2023-02-10 15:40:00
893077675,10000028,5,2023-02-10 15:40:00,11,NULL,NULL,2023-02-10 15:40:00
893077673,10000028,3,2023-02-10 15:40:00,1,NULL,NULL,2023-02-10 15:40:00
893081343,10000028,6,2023-02-10 15:45:00,0,NULL,NULL,2023-02-10 15:45:00
893081342,10000028,5,2023-02-10 15:45:00,12,NULL,NULL,2023-02-10 15:45:00
893081341,10000028,4,2023-02-10 15:45:00,207,NULL,NULL,2023-02-10 15:45:00
893081340,10000028,3,2023-02-10 15:45:00,0,NULL,NULL,2023-02-10 15:45:00
893086717,10000028,4,2023-02-10 15:50:00,283,NULL,NULL,2023-02-10 15:50:00
893086719,10000028,6,2023-02-10 15:50:00,2,NULL,NULL,2023-02-10 15:50:00
893086718,10000028,5,2023-02-10 15:50:00,17,NULL,NULL,2023-02-10 15:50:00
893086716,10000028,3,2023-02-10 15:50:00,0,NULL,NULL,2023-02-10 15:50:00
893107618,10000028,4,2023-02-10 15:55:00,252,NULL,NULL,2023-02-10 15:55:00
893123888,10000028,3,2023-02-10 15:55:00,0,NULL,NULL,2023-02-10 15:55:00
893123889,10000028,5,2023-02-10 15:55:00,24,NULL,NULL,2023-02-10 15:55:00
893115600,10000028,6,2023-02-10 15:55:00,0,NULL,NULL,2023-02-10 15:55:00
893156236,10000028,3,2023-02-10 16:00:00,1,NULL,NULL,2023-02-10 16:00:00
893156237,10000028,4,2023-02-10 16:00:00,232,NULL,NULL,2023-02-10 16:00:00
893156238,10000028,5,2023-02-10 16:00:00,19,NULL,NULL,2023-02-10 16:00:00
893156239,10000028,6,2023-02-10 16:00:00,0,NULL,NULL,2023-02-10 16:00:00
893160431,10000028,3,2023-02-10 16:05:00,4,NULL,NULL,2023-02-10 16:05:00
893160432,10000028,4,2023-02-10 16:05:00,309,NULL,NULL,2023-02-10 16:05:00
893160433,10000028,5,2023-02-10 16:05:00,28,NULL,NULL,2023-02-10 16:05:00
893160434,10000028,6,2023-02-10 16:05:00,2,NULL,NULL,2023-02-10 16:05:00
893166499,10000028,3,2023-02-10 16:10:00,2,NULL,NULL,2023-02-10 16:10:00
893166500,10000028,4,2023-02-10 16:10:00,283,NULL,NULL,2023-02-10 16:10:00
893166502,10000028,6,2023-02-10 16:10:00,2,NULL,NULL,2023-02-10 16:10:00
893166501,10000028,5,2023-02-10 16:10:00,22,NULL,NULL,2023-02-10 16:10:00
893175672,10000028,3,2023-02-10 16:15:00,0,NULL,NULL,2023-02-10 16:15:00
893175674,10000028,5,2023-02-10 16:15:00,27,NULL,NULL,2023-02-10 16:15:00
893175675,10000028,6,2023-02-10 16:15:00,2,NULL,NULL,2023-02-10 16:15:00
893175673,10000028,4,2023-02-10 16:15:00,320,NULL,NULL,2023-02-10 16:15:00
893179337,10000028,4,2023-02-10 16:20:00,294,NULL,NULL,2023-02-10 16:20:00
893179338,10000028,5,2023-02-10 16:20:00,18,NULL,NULL,2023-02-10 16:20:00
893179339,10000028,6,2023-02-10 16:20:00,0,NULL,NULL,2023-02-10 16:20:00
893179336,10000028,3,2023-02-10 16:20:00,1,NULL,NULL,2023-02-10 16:20:00
893186481,10000028,6,2023-02-10 16:25:00,1,NULL,NULL,2023-02-10 16:25:00
893186480,10000028,5,2023-02-10 16:25:00,22,NULL,NULL,2023-02-10 16:25:00
893186479,10000028,4,2023-02-10 16:25:00,312,NULL,NULL,2023-02-10 16:25:00
893186478,10000028,3,2023-02-10 16:25:00,4,NULL,NULL,2023-02-10 16:25:00
893190297,10000028,5,2023-02-10 16:30:00,24,NULL,NULL,2023-02-10 16:30:00
893190296,10000028,4,2023-02-10 16:30:00,314,NULL,NULL,2023-02-10 16:30:00
893190295,10000028,3,2023-02-10 16:30:00,3,NULL,NULL,2023-02-10 16:30:00
893190298,10000028,6,2023-02-10 16:30:00,1,NULL,NULL,2023-02-10 16:30:00
893195769,10000028,3,2023-02-10 16:35:00,5,NULL,NULL,2023-02-10 16:35:00
893195772,10000028,6,2023-02-10 16:35:00,3,NULL,NULL,2023-02-10 16:35:00
893195770,10000028,4,2023-02-10 16:35:00,334,NULL,NULL,2023-02-10 16:35:00
893195771,10000028,5,2023-02-10 16:35:00,16,NULL,NULL,2023-02-10 16:35:00
893200227,10000028,6,2023-02-10 16:40:00,2,NULL,NULL,2023-02-10 16:40:00
893200226,10000028,5,2023-02-10 16:40:00,21,NULL,NULL,2023-02-10 16:40:00
893200225,10000028,4,2023-02-10 16:40:00,341,NULL,NULL,2023-02-10 16:40:00
893200224,10000028,3,2023-02-10 16:40:00,4,NULL,NULL,2023-02-10 16:40:00
893205683,10000028,4,2023-02-10 16:45:00,316,NULL,NULL,2023-02-10 16:45:00
893205682,10000028,3,2023-02-10 16:45:00,3,NULL,NULL,2023-02-10 16:45:00
893205685,10000028,6,2023-02-10 16:45:00,4,NULL,NULL,2023-02-10 16:45:00
893205684,10000028,5,2023-02-10 16:45:00,22,NULL,NULL,2023-02-10 16:45:00
893222402,10000028,6,2023-02-10 16:50:00,1,NULL,NULL,2023-02-10 16:50:00
893222401,10000028,4,2023-02-10 16:50:00,281,NULL,NULL,2023-02-10 16:50:00
893224161,10000028,3,2023-02-10 16:50:00,3,NULL,NULL,2023-02-10 16:50:00
893218914,10000028,5,2023-02-10 16:50:00,17,NULL,NULL,2023-02-10 16:50:00
893229955,10000028,4,2023-02-10 16:55:00,247,NULL,NULL,2023-02-10 16:55:00
893229957,10000028,6,2023-02-10 16:55:00,1,NULL,NULL,2023-02-10 16:55:00
893229956,10000028,5,2023-02-10 16:55:00,22,NULL,NULL,2023-02-10 16:55:00
893229954,10000028,3,2023-02-10 16:55:00,1,NULL,NULL,2023-02-10 16:55:00
893233837,10000028,6,2023-02-10 17:00:00,1,NULL,NULL,2023-02-10 17:00:00
893233836,10000028,5,2023-02-10 17:00:00,21,NULL,NULL,2023-02-10 17:00:00
893233835,10000028,4,2023-02-10 17:00:00,267,NULL,NULL,2023-02-10 17:00:00
893233834,10000028,3,2023-02-10 17:00:00,2,NULL,NULL,2023-02-10 17:00:00
893239690,10000028,6,2023-02-10 17:05:00,0,NULL,NULL,2023-02-10 17:05:00
893239689,10000028,5,2023-02-10 17:05:00,28,NULL,NULL,2023-02-10 17:05:00
893239687,10000028,3,2023-02-10 17:05:00,0,NULL,NULL,2023-02-10 17:05:00
893239688,10000028,4,2023-02-10 17:05:00,285,NULL,NULL,2023-02-10 17:05:00
893243506,10000028,5,2023-02-10 17:10:00,13,NULL,NULL,2023-02-10 17:10:00
893243505,10000028,4,2023-02-10 17:10:00,232,NULL,NULL,2023-02-10 17:10:00
893243504,10000028,3,2023-02-10 17:10:00,0,NULL,NULL,2023-02-10 17:10:00
893243507,10000028,6,2023-02-10 17:10:00,3,NULL,NULL,2023-02-10 17:10:00
893248779,10000028,4,2023-02-10 17:15:00,249,NULL,NULL,2023-02-10 17:15:00
893248781,10000028,6,2023-02-10 17:15:00,3,NULL,NULL,2023-02-10 17:15:00
893248780,10000028,5,2023-02-10 17:15:00,10,NULL,NULL,2023-02-10 17:15:00
893248778,10000028,3,2023-02-10 17:15:00,0,NULL,NULL,2023-02-10 17:15:00
893252575,10000028,6,2023-02-10 17:20:00,1,NULL,NULL,2023-02-10 17:20:00
893252574,10000028,5,2023-02-10 17:20:00,21,NULL,NULL,2023-02-10 17:20:00
893252573,10000028,4,2023-02-10 17:20:00,298,NULL,NULL,2023-02-10 17:20:00
893252572,10000028,3,2023-02-10 17:20:00,1,NULL,NULL,2023-02-10 17:20:00
893258336,10000028,4,2023-02-10 17:25:00,304,NULL,NULL,2023-02-10 17:25:00
893258335,10000028,3,2023-02-10 17:25:00,1,NULL,NULL,2023-02-10 17:25:00
893258338,10000028,6,2023-02-10 17:25:00,0,NULL,NULL,2023-02-10 17:25:00
893258337,10000028,5,2023-02-10 17:25:00,11,NULL,NULL,2023-02-10 17:25:00
893262119,10000028,4,2023-02-10 17:30:00,289,NULL,NULL,2023-02-10 17:30:00
893262120,10000028,5,2023-02-10 17:30:00,16,NULL,NULL,2023-02-10 17:30:00
893262118,10000028,3,2023-02-10 17:30:00,5,NULL,NULL,2023-02-10 17:30:00
893262121,10000028,6,2023-02-10 17:30:00,0,NULL,NULL,2023-02-10 17:30:00
893266391,10000028,6,2023-02-10 17:35:00,0,NULL,NULL,2023-02-10 17:35:00
893266390,10000028,5,2023-02-10 17:35:00,18,NULL,NULL,2023-02-10 17:35:00
893266389,10000028,4,2023-02-10 17:35:00,288,NULL,NULL,2023-02-10 17:35:00
893266388,10000028,3,2023-02-10 17:35:00,2,NULL,NULL,2023-02-10 17:35:00
893271350,10000028,5,2023-02-10 17:40:00,22,NULL,NULL,2023-02-10 17:40:00
893271348,10000028,3,2023-02-10 17:40:00,2,NULL,NULL,2023-02-10 17:40:00
893271349,10000028,4,2023-02-10 17:40:00,257,NULL,NULL,2023-02-10 17:40:00
893271351,10000028,6,2023-02-10 17:40:00,1,NULL,NULL,2023-02-10 17:40:00
893275527,10000028,4,2023-02-10 17:45:00,340,NULL,NULL,2023-02-10 17:45:00
893275526,10000028,3,2023-02-10 17:45:00,2,NULL,NULL,2023-02-10 17:45:00
893275528,10000028,5,2023-02-10 17:45:00,21,NULL,NULL,2023-02-10 17:45:00
893275529,10000028,6,2023-02-10 17:45:00,0,NULL,NULL,2023-02-10 17:45:00
893280065,10000028,3,2023-02-10 17:50:00,2,NULL,NULL,2023-02-10 17:50:00
893280066,10000028,4,2023-02-10 17:50:00,321,NULL,NULL,2023-02-10 17:50:00
893280067,10000028,5,2023-02-10 17:50:00,14,NULL,NULL,2023-02-10 17:50:00
893280068,10000028,6,2023-02-10 17:50:00,0,NULL,NULL,2023-02-10 17:50:00
893285622,10000028,5,2023-02-10 17:55:00,16,NULL,NULL,2023-02-10 17:55:00
893285623,10000028,6,2023-02-10 17:55:00,0,NULL,NULL,2023-02-10 17:55:00
893285621,10000028,4,2023-02-10 17:55:00,295,NULL,NULL,2023-02-10 17:55:00
893285620,10000028,3,2023-02-10 17:55:00,1,NULL,NULL,2023-02-10 17:55:00
893292181,10000028,4,2023-02-10 18:00:00,305,NULL,NULL,2023-02-10 18:00:00
893292180,10000028,3,2023-02-10 18:00:00,0,NULL,NULL,2023-02-10 18:00:00
893292182,10000028,5,2023-02-10 18:00:00,27,NULL,NULL,2023-02-10 18:00:00
893292183,10000028,6,2023-02-10 18:00:00,0,NULL,NULL,2023-02-10 18:00:00
893296912,10000028,3,2023-02-10 18:05:00,0,NULL,NULL,2023-02-10 18:05:00
893296913,10000028,4,2023-02-10 18:05:00,321,NULL,NULL,2023-02-10 18:05:00
893296914,10000028,5,2023-02-10 18:05:00,11,NULL,NULL,2023-02-10 18:05:00
893296915,10000028,6,2023-02-10 18:05:00,0,NULL,NULL,2023-02-10 18:05:00
893303040,10000028,3,2023-02-10 18:10:00,2,NULL,NULL,2023-02-10 18:10:00
